conv_score	n_human_msgs	msg_count	conversation_id	created_date	title	best_human_msg_snippet
4.0	1	1	5ef507c2-ac95-43b8-8060-5971da438610	2026-05-01	Fix ObservabilityKit - tests directory has only Go file: 1. `cd ObservabilityKit && ls -la src/` to find Python source 2	Fix ObservabilityKit - tests directory has only Go file: 1. `cd ObservabilityKit && ls -la src/` to find Python source 2. Find Python files: `find ObservabilityKit -name "*.py" -not -path "*/.venv/*" 
4.0	1	1	c129033a-2184-4c1b-8488-9349bc799899	2026-06-08	Inspect the git state of /Users/kooshapari/CodeProjects/Phenotype/repos/HexaKit: list all branches (local and remote), c	Inspect the git state of /Users/kooshapari/CodeProjects/Phenotype/repos/HexaKit: list all branches (local and remote), check the latest commits on main and cargo-deny branches, check if there are unco
4.0	1	1	b1662233-5e83-48c6-a030-0e6c3e4fd999	2026-06-14	Scan the local directories for the following patterns to identify duplication and consolidation opportunities: 1) Look f	Scan the local directories for the following patterns to identify duplication and consolidation opportunities: 1) Look for repeated CI/CD files (.github/workflows, dependabot.yml, etc.) across repos, 
4.0	1	2	2ffece78-f1ea-4e67-9f39-b034486705f6	2026-06-14	Review and merge the AgilePlus repo. Current branch: chore/l5-87-focus-repo-specs-2026-06-11 with many modified files (C	Review and merge the AgilePlus repo. Current branch: chore/l5-87-focus-repo-specs-2026-06-11 with many modified files (Cargo.toml, Justfile, crates/agileplus-cli/Cargo.toml, crates/agileplus-cli/src/c
4.0	1	1	f45e40d7-971c-43d8-b287-52e50305847e	2026-06-15	Audit helios-router at /Users/kooshapari/CodeProjects/Phenotype/repos/helios-router. Do NOT push to remote. Steps: (1) S	Audit helios-router at /Users/kooshapari/CodeProjects/Phenotype/repos/helios-router. Do NOT push to remote. Steps: (1) Show `git status --short` and `git stash list`. (2) Pop stash if exists and resol
4.0	1	1	0b11f6d4-1283-498d-bc94-9dfbdf8e2118	2026-06-19		You are a forge subagent. WORK ON T18 (Stale branch audit 14 repos). Steps: 1) cd /Users/kooshapari/CodeProjects/Phenotype/repos. 2) For each of these 14 repos, list all branches with: name, last comm
4.0	1	1	469b7718-e223-4d7a-b849-1cb1020f1b76	2026-06-20	Execute hygiene task task-01-08 for FocalPoint. Tasks: 1. cd /Users/kooshapari/CodeProjects/Phenotype/repos/FocalPoint 2	Execute hygiene task task-01-08 for FocalPoint. Tasks: 1. cd /Users/kooshapari/CodeProjects/Phenotype/repos/FocalPoint 2. Checkout main branch 3. Verify clean: git status -sb 4. If clean, report that.
4.0	1	1	0e69e411-4ae9-4b92-bdc9-8974b8319571	2026-06-20	Execute hygiene task task-01-06 for HeliosLab. Tasks: 1. cd /Users/kooshapari/CodeProjects/Phenotype/repos/HeliosLab 2. 	Execute hygiene task task-01-06 for HeliosLab. Tasks: 1. cd /Users/kooshapari/CodeProjects/Phenotype/repos/HeliosLab 2. Checkout main branch 3. Verify clean: git status -sb 4. If clean, report that. I
4.0	1	1	f8d101ad-9086-41e7-8f2c-518a5a39582a	2026-06-20	Execute hygiene task task-01-07 for agent-user-status. Tasks: 1. cd /Users/kooshapari/CodeProjects/Phenotype/repos (if a	Execute hygiene task task-01-07 for agent-user-status. Tasks: 1. cd /Users/kooshapari/CodeProjects/Phenotype/repos (if agent-user-status doesn't exist locally, gh repo clone KooshaPari/agent-user-stat
4.0	1	2	5efca9b6-a3af-43e1-9476-48e1c60c089e	2026-06-21	Rust Async Streaming Libraries SOTA Comparison	You are forge subagent orch-v22-SD3-sota-research. Work on /Users/kooshapari/CodeProjects/Phenotype/repos. Steps: 1) cd . 2) Use WebFetch to research: tokio-stream (https://docs.rs/tokio-stream), asyn
3.96	1	1	0918007b-18eb-4898-b6ae-404a022b9357	2026-06-14	dispatch-mcp local hygiene + merge finish. Repo: /Users/kooshapari/CodeProjects/Phenotype/repos/dispatch-mcp. Current st	dispatch-mcp local hygiene + merge finish. Repo: /Users/kooshapari/CodeProjects/Phenotype/repos/dispatch-mcp. Current state: main, chore/l1-vibecoding-guard-dispatch-mcp-2026-06-12 active, tier1-hex-T
3.96	1	1	daf4c2aa-2ccf-4a96-8da9-1d5398bfc702	2026-06-22	[TASK-C: monorepo-propagation-audit] Run the propagation script in --dry-run mode: `cd /Users/kooshapari/CodeProjects/Ph	[TASK-C: monorepo-propagation-audit] Run the propagation script in --dry-run mode: `cd /Users/kooshapari/CodeProjects/Phenotype/repos/phenotype-registry-curation-data && python3 -W ignore scripts/prop
3.95	1	2	801c1250-c9db-4da0-adfb-484d4917f941	2026-05-28	Repository Audit	For repo /Users/kooshapari/CodeProjects/Phenotype/repos/Pine, run: 1. git -C /Users/kooshapari/CodeProjects/Phenotype/repos/Pine branch -a | grep -v origin/main | grep -v origin/HEAD | head -8 2. gh -
3.95	1	1	f3567352-18f7-4536-8336-d37ec761ca33	2026-06-14	Analyze the source code of phenotype-zod-schemas: read all .ts files, examine schema definitions, exports, validation lo	Analyze the source code of phenotype-zod-schemas: read all .ts files, examine schema definitions, exports, validation logic, error handling patterns, and any utility functions. Identify what schemas a
3.91	1	1	ab566271-2176-40dd-ad7f-b95498ef5543	2026-03-29	Research 2026 best practices for fork vs wrap vs direct use decisions for Rust crates. Focus on: (1) When to fork an ext	Research 2026 best practices for fork vs wrap vs direct use decisions for Rust crates. Focus on: (1) When to fork an external crate vs wrap it, (2) Criteria for libification of internal code, (3) LOC 
3.91	1	9	d09568c8-c4e9-4451-864d-c65e5ad36657	2026-03-30	Implement phenotype-crypto crate in /Users/kooshapari/CodeProjects/Phenotype/repos. This provides hashing, symmetric enc	Implement phenotype-crypto crate in /Users/kooshapari/CodeProjects/Phenotype/repos. This provides hashing, symmetric encryption, key derivation, HMAC functionality. Create src/lib.rs with crypto utili
3.91	1	1	d4c709f7-7d74-4d89-a069-0692042a52b7	2026-04-05	Comprehensive current-state audit of all phenotype-* repositories: 1) Check phenotype-skills, phenotype-packs-*, phenoty	Comprehensive current-state audit of all phenotype-* repositories: 1) Check phenotype-skills, phenotype-packs-*, phenotype-validation-*, phenotype-forge, phenotype-nexus, phenotype-registry, 2) Count 
3.91	1	1	166a1f06-faa0-49e8-8082-30126ce50cd6	2026-04-05	Audit cross-repository patterns across heliosApp, heliosCLI, portage, phenoSDK, thegent: 1) Identify shared patterns (re	Audit cross-repository patterns across heliosApp, heliosCLI, portage, phenoSDK, thegent: 1) Identify shared patterns (registry, adapter, config, error handling), 2) Find duplicate implementations of s
3.91	1	1	c59a8268-1985-4948-adf1-8917365b00a8	2026-06-20	Query FocalPoint/FLEET_DAG.db for the 20 blocked tasks (status=blocked). For each: identify the blocking dependency (for	Query FocalPoint/FLEET_DAG.db for the 20 blocked tasks (status=blocked). For each: identify the blocking dependency (foreign key or edges table). Group them by common blocker type (e.g., "all blocked 
3.91	1	1	9206ca8e-49d9-4ec7-9c5c-0a0740eabc70	2026-06-21	Tokio Runtime Consolidation Audit	SIDE-48: Tokio runtime consolidation. Evaluate 3 alternatives to replace ad-hoc tokio usage: (1) full tokio (current), (2) tokio with default-features = false, (3) smol + async-io. For each pheno-* cr
3.9	1	1	bb8b740d-52cd-493c-a6a1-64d2f229888b	2026-03-26	Audit the empty hexagon-* repos under /Users/kooshapari/CodeProjects/Phenotype/repos for current structure, identify whi	Audit the empty hexagon-* repos under /Users/kooshapari/CodeProjects/Phenotype/repos for current structure, identify which are placeholders, and recommend the minimal deprecation/readme treatment need
3.9	1	19	5eef5df9-d3db-42bf-ac58-e359e72d4b3b	2026-03-26	Inspect /Users/kooshapari/Repos/cliproxyapi-plusplus/pkg/llmproxy/translator/openai/claude/openai_claude_response_test.g	Inspect /Users/kooshapari/Repos/cliproxyapi-plusplus/pkg/llmproxy/translator/openai/claude/openai_claude_response_test.go plus the related registry/config/provider helpers under /Users/kooshapari/Repo
3.9	1	9	709e9321-6344-48e9-b14f-4f433a82bb42	2026-03-27	Map any downstream callers or related files within /Users/kooshapari/Repos/cliproxyapi-plusplus/pkg/llmproxy that depend	Map any downstream callers or related files within /Users/kooshapari/Repos/cliproxyapi-plusplus/pkg/llmproxy that depend on the edited config/registry/translator/util code, with emphasis on behavior c
3.9	1	1	090cea8a-910d-476b-9cc3-c4fac267825c	2026-04-05	Verify the thegent main repository actual state: 1) Check if execution/__init__.py, contracts/__init__.py, output_parser	Verify the thegent main repository actual state: 1) Check if execution/__init__.py, contracts/__init__.py, output_parser/__init__.py, models/__init__.py actually exist and have content 2) Verify the L
3.9	1	2	75334616-cd15-4506-bfac-0ea66e36c975	2026-05-01	FIX CRITICAL ISSUES in argis-extensions:  **Issue 1: Port conversion bug** - Fix `./argis-extensions/agentapi/lib/httpap	<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Implement Shutdown() method in server.go Please complete all pending items before finishing.<
3.9	1	2	3d3decac-3ef7-4d02-bde3-6924d85a3201	2026-06-08	Build a cross-project duplication matrix for /Users/kooshapari/CodeProjects/Phenotype/repos/{phenoData,PhenoCompose,Phen	<system_reminder>You have pending todo items that must be completed before finishing the task: - [IN_PROGRESS] Build duplication matrix with file:line references Please complete all pending items befo
3.9	1	3	43264ed3-ebe8-4e17-b106-e61bedd252f4	2026-06-12	V3 DAG L4 task #61: PlayCua hex refactor. Create branch `chore/l4-61-playcua-hex-2026-06-11` off `PlayCua/master`. Ident	<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Create src/adapters/mod.rs for concrete adapter implementations Please complete all pending i
3.9	2	3	c656ae52-62f6-4417-a9e0-bb8ff24ba4ba	2026-06-12	Add a `tests/` directory under `kmobile-core` with 3+ integration tests per port.	<system_reminder>You have pending todo items that must be completed before finishing the task: - [IN_PROGRESS] Run cargo test -p kmobile-core to verify all tests pass Please complete all pending items
3.9	2	4	1dbc1670-5aef-4240-b3da-2dc157fdc314	2026-06-12	Each commit message should be: `feat(coverage): add baseline coverage measurement + Taskfile recipe` referencing DAG Sta	<information> <critical>The following files have been modified externally. Please re-read them if its relevant for the task.</critical> <files> <file>FocalPoint/Justfile</file> </files> </information>
3.9	1	2	fefe835c-973a-477c-bdbb-f5a894359249	2026-06-12	Adopt the `pheno-zod-schemas` crate from L3-53 branch into the current monorepo branch `chore/l3-57-pheno-plugin-registr	<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Cherry-pick pheno-zod-schemas from L3-53 branch Please complete all pending items before fini
3.9	1	1	c9557c66-ecbf-40ed-9279-c2c3bd2a68e7	2026-06-19	Close Tasken issues #33, #34, #35, #36 as duplicate/not_planned. Each is a 1-paragraph welcome boilerplate with identica	Close Tasken issues #33, #34, #35, #36 as duplicate/not_planned. Each is a 1-paragraph welcome boilerplate with identical body ("Welcome: help Improve This Project"). #34/#35/#36 have label kilo-dupli
3.9	1	2	a3eec255-5b4b-480a-8101-229374213e52	2026-06-20		<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Create findings report: docs/deps-audit-2026-06-20-helioscope.md Please complete all pending 
3.9	1	2	e1cfe248-c11c-4bda-8af4-244aeef483cb	2026-06-20		<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Add missing governance files Please complete all pending items before finishing.</system_remi
3.9	1	2	a7751f0b-7122-4051-9d2c-4e2964fc3fce	2026-06-20		<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Add missing governance files Please complete all pending items before finishing.</system_remi
3.9	1	2	8ca5fb3a-49ea-4ec2-96c5-f49ac2fee1e3	2026-06-20	Fix PhenoContracts Scorecard CI: Read /Users/kooshapari/CodeProjects/Phenotype/repos/PhenoContracts/.github/workflows/sc	<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Verify TruffleHog uses filesystem mode (no base/head args) Please complete all pending items 
3.9	1	2	bed93ef5-e37e-468e-8091-e3f5c2725f55	2026-06-21	Stale Branch Audit Report	<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Create plans/stale-branches-PhenoCompose-2026-06-22.md Please complete all pending items befo
3.9	1	2	6ec351b3-608e-4892-a712-d002ab549e3c	2026-06-29		<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Implement fixes with tests Please complete all pending items before finishing.</system_remind
3.9	1	2	eca3e129-6ba2-4fed-96a5-e366c823d04c	2026-06-29		<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Implement top 2-3 concrete fixes with tests Please complete all pending items before finishin
3.9	1	3	1bf3bcff-9e59-4916-bc6a-d3926f6772d9	2026-06-29		<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Implement fixes + tests Please complete all pending items before finishing.</system_reminder>
3.9	1	2	26097365-a3a8-40bf-a0eb-6bc3fb934588	2026-06-29		<system_reminder>You have pending todo items that must be completed before finishing the task: - [PENDING] Verify build+test+lint green Please complete all pending items before finishing.</system_remi
3.86	1	1	ca44acd9-7f44-450c-96e1-66c486932132	2026-04-05	Search for all ADR.md, RESEARCH.md, papers/, docs/research/, and academic references across all repos to compile a compr	Search for all ADR.md, RESEARCH.md, papers/, docs/research/, and academic references across all repos to compile a comprehensive bibliography of research papers and technical literature being used as 
